"File directory '%1' is not readable.","Adresář souboru '%1' není čitelný.",module,Magento/CatalogImportExport
"File directory '%1' is not writable.","Adresář souboru '%1' není zapisovatelný.",module,Magento/CatalogImportExport
"Value for 'price' sub attribute in 'store' attribute contains incorrect value","Hodnota subatributu 'price' v atributu 'store' obsahuje nesprávnou hodnotu",module,Magento/CatalogImportExport
"Value for 'type' sub attribute in 'custom_options' attribute contains incorrect value, acceptable values are: 'dropdown', 'checkbox'","Hodnota subatributu 'type' atributu 'custom_options' obsahuje nesprávnou hodnotu, přípustné jsou: ""dropdown', 'checkbox'",module,Magento/CatalogImportExport
"Please enter a value for title.","Zadejte hodnotu pro název.",module,Magento/CatalogImportExport
"Value for 'price' sub attribute in 'custom_options' attribute contains incorrect value","Hodnotu subatributu 'price' atributu 'custom_options' obsahuje nesprávnou hodnotu",module,Magento/CatalogImportExport
"Value for 'maximum characters' sub attribute in 'custom_options' attribute contains incorrect value","Hodnota subatributu 'maximum characters' atributu 'custom_options' obsahuje nesprávnou hodnotu",module,Magento/CatalogImportExport
"Value for 'sort order' sub attribute in 'custom_options' attribute contains incorrect value","Hodnota subatributu 'sort order' atributu 'custom_options' obsahuje nesprávnou hodnotu",module,Magento/CatalogImportExport
"Value for 'value price' sub attribute in 'custom_options' attribute contains incorrect value","Hodnotu subatributu 'value price' atributu 'custom_options' obsahuje nesprávnou hodnotu",module,Magento/CatalogImportExport
"This name is already being used for custom option. Please enter a different name.","Tento název je již pro vlastní volbu používán. Zadejte jiný prosím.",module,Magento/CatalogImportExport
"Custom options have different types.","Vlastní možnosti jsou různého typu.",module,Magento/CatalogImportExport
"Every option entity must have a parent product entity.","Každá volba entity musí mít nadřazenou entitu produktu.",module,Magento/CatalogImportExport
"Please correct the parameters.","Opravte parametry prosím.",module,Magento/CatalogImportExport
"File '%1' was not found or has read restriction.","Soubor '%1' nebyl nalezen nebo jej nelze číst.",module,Magento/CatalogImportExport
"Entity type model must be an instance of Magento\CatalogImportExport\Model\Import\Product\Type\AbstractType","Typ modelu entity musí být instancí z Magento\CatalogImportExport\Model\Import\Product\Type\AbstractType",module,Magento/CatalogImportExport
"Entity type model must be an instance of '%1'","Model typu entity musí být instancí '%1'",module,Magento/CatalogImportExport
"Disallowed file type.","Nepodporovaný typ souboru.",module,Magento/CatalogImportExport
"Value for multiselect attribute %s contains duplicated values","Value for multiselect attribute %s contains duplicated values",module,Magento/CatalogImportExport
"Invalid Stock data for insert","Invalid Stock data for insert",module,Magento/CatalogImportExport
"Value for 'type' sub attribute in 'custom_options' attribute contains incorrect value, acceptable values are: %1","Value for 'type' sub attribute in 'custom_options' attribute contains incorrect value, acceptable values are: %1",module,Magento/CatalogImportExport
"ALL GROUPS","VŠECHNY SKUPINY",module,Magento/CatalogInventory
"Customer Group","Zákaznická skupina",module,Magento/CatalogInventory
"Minimum Qty","Minimální množství",module,Magento/CatalogInventory
"Add Minimum Qty","Přidat minimální množství",module,Magento/CatalogInventory
"We can't rebuild the index for an undefined product.","Pro nedefinované produkty nelze index obnovit.",module,Magento/CatalogInventory
"Could not rebuild index for empty products array","Pro prázdné pole produktů nelze index obnovit",module,Magento/CatalogInventory
"The stock item for Product is not valid.","Položka zásoby produktu je neplatná.",module,Magento/CatalogInventory
"This product is out of stock.","Tento produkt není skladem.",module,Magento/CatalogInventory
"Some of the products are out of stock.","Některé produkty nejsou skladem.",module,Magento/CatalogInventory
"The stock item for Product in option is not valid.","Množství zvolené varianty produktu je neplatné.",module,Magento/CatalogInventory
"Undefined product type","Neznámý typ produktu",module,Magento/CatalogInventory
"%1 is not a correct comparison method.","%1 není správný způsob porovnání.",module,Magento/CatalogInventory
"No Backorders","Nepovolit přečerpání",module,Magento/CatalogInventory
"Allow Qty Below 0","Povolit přečerpání zásoby do záporného stavu",module,Magento/CatalogInventory
"Allow Qty Below 0 and Notify Customer","Povolit přečerpání a zákazníka upozornit",module,Magento/CatalogInventory
"In Stock","Skladem",module,Magento/CatalogInventory
"Out of Stock","Není skladem",module,Magento/CatalogInventory
"Unable to save Stock Item","Skladovou položku se nepodařilo uložit",module,Magento/CatalogInventory
"Stock Item with id ""%1"" does not exist.","Položka zásoby s ID ""%1"" neexistuje.",module,Magento/CatalogInventory
"Unable to remove Stock Item with id ""%1""","Skladovou položku s id ""%1"" se nepodařilo odstranit",module,Magento/CatalogInventory
"Unable to save Stock","Stav skladu se nepodařilo uložit",module,Magento/CatalogInventory
"Stock with id ""%1"" does not exist.","Zásoba s ID ""%1"" neexistuje.",module,Magento/CatalogInventory
"Unable to remove Stock with id ""%1""","Sklad s id ""%1"" se nepodařilo odstranit",module,Magento/CatalogInventory
"Unable to save Stock Status","Stav zásob nelze uložit",module,Magento/CatalogInventory
"Unable to remove Stock Status for product %1","Stav zásob produktu %1 se nepodařilo odebrat",module,Magento/CatalogInventory
"Invalid stock id: %1. Only default stock with id %2 allowed","Neplatné ID zásoby: %1. Je povolena pouze výchozí zásoba s ID %2",module,Magento/CatalogInventory
"Invalid stock item id: %1. Should be null or numeric value greater than 0","Neplatné ID položky zásoby: %1. Lze použít pouze číslo větší nebo rovno nule",module,Magento/CatalogInventory
"Invalid stock item id: %1. Assigned stock item id is %2","Neplatné ID položky zásoby: %1. Přiřazená položka zásoby s ID %2",module,Magento/CatalogInventory
"Not all of your products are available in the requested quantity.","Ne všechny vaše produkty jsou dostupné v požadovaném množství.",module,Magento/CatalogInventory
"Product with SKU ""%1"" does not exist","Produkt s SKU ""%1"" neexistuje.",module,Magento/CatalogInventory
"The fewest you may purchase is %1.","Můžete zakoupit nejméně %1 ks.",module,Magento/CatalogInventory
"Please correct the quantity for some products.","Opravte prosím množství některých produktů.",module,Magento/CatalogInventory
"The most you may purchase is %1.","Můžete zakoupit nejvíce %1 ks.",module,Magento/CatalogInventory
"We don't have as many ""%1"" as you requested.","We don't have as many ""%1"" as you requested.",module,Magento/CatalogInventory
"We don't have as many ""%1"" as you requested, but we'll back order the remaining %2.","Požadované množství ""%1"" není dostupné, ale zbývající %2 doobjednáme.",module,Magento/CatalogInventory
"We don't have ""%1"" in the requested quantity, so we'll back order the remaining %2.","Požadované množství ""%1"" není dostupné, tak zbývající %2 doobjednáme.",module,Magento/CatalogInventory
"You can buy %1 only in quantities of %2 at a time.","Najednou lze koupit %1 pouze v množství %2.",module,Magento/CatalogInventory
"You can buy this product only in quantities of %1 at a time.","Najednou lze koupit tento produkt pouze v množství %1.",module,Magento/CatalogInventory
"Decimal qty increments is not allowed.","Desetinné množství není povoleno.",module,Magento/CatalogInventory
"Stock Status","Stav zásob",module,Magento/CatalogInventory
"Quantity","Množství",module,Magento/CatalogInventory
"Advanced Inventory","Pokročilé sledování zásob",module,Magento/CatalogInventory
"%1 is available to buy in increments of %2","%1 lze zakoupit pouze v násobcích %2",module,Magento/CatalogInventory
"Only %1 left","Posledních %1",module,Magento/CatalogInventory
"Product availability","Dostupnost produktu",module,Magento/CatalogInventory
"Product Name","Název produktu",module,Magento/CatalogInventory
"Qty","Množství",module,Magento/CatalogInventory
"Inventory Section","Sekce zásoby",module,Magento/CatalogInventory
"Inventory","Inventář",module,Magento/CatalogInventory
"Stock Options","Nastavení zásob",module,Magento/CatalogInventory
"Decrease Stock When Order is Placed","Při objednávce snížit zásobu",module,Magento/CatalogInventory
"Set Items' Status to be In Stock When Order is Cancelled","Při zrušení objednávky nastavit stav Skladem",module,Magento/CatalogInventory
"Display Out of Stock Products","Zobrazit produkty, které nejsou skladem",module,Magento/CatalogInventory
"Products will still be shown by direct product URLs.","Pod přímou URL se budou produkty stále zobrazovat.",module,Magento/CatalogInventory
"Only X left Threshold","Posledních x ks skladem",module,Magento/CatalogInventory
"Display Products Availability in Stock on Storefront","Zobrazit dostupnost produktů v obchodě.",module,Magento/CatalogInventory
"Product Stock Options","Nastavení zásoby produktu",module,Magento/CatalogInventory
"Please note that these settings apply to individual items in the cart, not to the entire cart.","Vemte prosím na vědomí, že tato nastavení se vztahují na jednotlivé produkty, ne na celý košík.",module,Magento/CatalogInventory
"Manage Stock","Sledovat zásoby",module,Magento/CatalogInventory
"Backorders","Přečerpání zásob",module,Magento/CatalogInventory
"Maximum Qty Allowed in Shopping Cart","Maximální množství v košíku",module,Magento/CatalogInventory
"Out-of-Stock Threshold","Množství pro Není skladem",module,Magento/CatalogInventory
"Minimum Qty Allowed in Shopping Cart","Minimální množství v košíku",module,Magento/CatalogInventory
"Notify for Quantity Below","Avizovat při počtu menší než",module,Magento/CatalogInventory
